Student ID,Question ID,difficulty,correct,Response Time,topic
bWRj9XHmvXaq,25,hard,0,25327,Unsupervised Learning
bWRj9XHmvXaq,26,hard,0,26987,Data Types
bWRj9XHmvXaq,27,easy,1,16278,Data Preprocessing
bWRj9XHmvXaq,28,medium,1,21175,Scaling & Normalization
bWRj9XHmvXaq,29,easy,1,11875,Scaling & Normalization
bWRj9XHmvXaq,30,easy,1,10581,Data Preprocessing
aKKO0pyKuBaK,1,hard,1,25300,Data Mining Tasks
aKKO0pyKuBaK,2,easy,1,8385,Similarity Measures
aKKO0pyKuBaK,3,easy,1,14134,Similarity Measures
aKKO0pyKuBaK,4,easy,1,11875,Similarity Measures
aKKO0pyKuBaK,5,medium,1,22168,Similarity Measures
aKKO0pyKuBaK,6,easy,1,17508,Time Series Data
aKKO0pyKuBaK,7,easy,1,16250,Data Types
aKKO0pyKuBaK,8,easy,1,11875,Data Types
aKKO0pyKuBaK,9,easy,1,14256,Similarity Measures
aKKO0pyKuBaK,10,easy,1,11875,Programming Tools (NumPy/Pandas)
aKKO0pyKuBaK,11,easy,1,11875,Programming Tools (NumPy/Pandas)
aKKO0pyKuBaK,12,easy,1,11875,Programming Tools (NumPy/Pandas)
aKKO0pyKuBaK,13,easy,1,14134,Programming Tools (NumPy/Pandas)
aKKO0pyKuBaK,14,medium,0,26134,Data Types
aKKO0pyKuBaK,15,medium,1,25025,Data Types
aKKO0pyKuBaK,16,easy,1,24080,Data Types
aKKO0pyKuBaK,17,easy,0,22892,Data Types
aKKO0pyKuBaK,18,hard,0,23977,Unsupervised Learning
aKKO0pyKuBaK,19,easy,1,13502,Unsupervised Learning
aKKO0pyKuBaK,20,hard,0,22616,Data Types
aKKO0pyKuBaK,21,hard,0,22198,Data Mining Tasks
aKKO0pyKuBaK,22,easy,1,11875,Data Types
aKKO0pyKuBaK,23,hard,0,23879,Unsupervised Learning
aKKO0pyKuBaK,24,hard,0,22277,Data Types
aKKO0pyKuBaK,25,hard,0,25327,Unsupervised Learning
aKKO0pyKuBaK,26,hard,1,26871,Data Types
aKKO0pyKuBaK,27,easy,1,16278,Data Preprocessing
aKKO0pyKuBaK,28,medium,1,21175,Scaling & Normalization
aKKO0pyKuBaK,29,easy,1,11875,Scaling & Normalization
aKKO0pyKuBaK,30,easy,1,10581,Data Preprocessing
OHaSXzUdzChO,1,hard,1,28666,Data Mining Tasks
OHaSXzUdzChO,2,easy,1,10308,Similarity Measures
OHaSXzUdzChO,3,easy,1,16137,Similarity Measures
OHaSXzUdzChO,4,easy,1,14711,Similarity Measures
OHaSXzUdzChO,5,medium,1,24641,Similarity Measures
OHaSXzUdzChO,6,easy,1,18515,Time Series Data
OHaSXzUdzChO,7,easy,1,17050,Data Types
OHaSXzUdzChO,8,easy,1,14711,Data Types
OHaSXzUdzChO,9,easy,1,15430,Similarity Measures
OHaSXzUdzChO,10,easy,1,14711,Programming Tools (NumPy/Pandas)
OHaSXzUdzChO,11,easy,1,14711,Programming Tools (NumPy/Pandas)
OHaSXzUdzChO,12,easy,1,14711,Programming Tools (NumPy/Pandas)
OHaSXzUdzChO,13,easy,1,16137,Programming Tools (NumPy/Pandas)
OHaSXzUdzChO,14,medium,0,30678,Data Types
OHaSXzUdzChO,15,medium,1,27453,Data Types
OHaSXzUdzChO,16,easy,1,26141,Data Types
OHaSXzUdzChO,17,easy,0,24924,Data Types
OHaSXzUdzChO,18,hard,0,27376,Unsupervised Learning
OHaSXzUdzChO,19,easy,1,14960,Unsupervised Learning
OHaSXzUdzChO,20,hard,0,25429,Data Types
OHaSXzUdzChO,21,hard,0,25345,Data Mining Tasks
OHaSXzUdzChO,22,easy,1,14711,Data Types
OHaSXzUdzChO,23,hard,0,27264,Unsupervised Learning
OHaSXzUdzChO,24,hard,0,25952,Data Types
OHaSXzUdzChO,25,hard,1,28572,Unsupervised Learning
OHaSXzUdzChO,26,hard,1,30446,Data Types
OHaSXzUdzChO,27,easy,1,18585,Data Preprocessing
OHaSXzUdzChO,28,medium,1,23165,Scaling & Normalization
OHaSXzUdzChO,29,easy,1,14711,Scaling & Normalization
OHaSXzUdzChO,30,easy,1,13008,Data Preprocessing
nIdSwhLzwJKt,1,hard,1,26396,Data Mining Tasks
nIdSwhLzwJKt,2,easy,1,8435,Similarity Measures
nIdSwhLzwJKt,3,easy,1,15118,Similarity Measures
nIdSwhLzwJKt,4,easy,1,11845,Similarity Measures
nIdSwhLzwJKt,5,medium,1,23632,Similarity Measures
nIdSwhLzwJKt,6,easy,0,20152,Time Series Data
nIdSwhLzwJKt,7,easy,1,17040,Data Types
nIdSwhLzwJKt,8,easy,1,11845,Data Types
nIdSwhLzwJKt,9,easy,1,15071,Similarity Measures
nIdSwhLzwJKt,10,easy,1,11845,Programming Tools (NumPy/Pandas)
nIdSwhLzwJKt,11,easy,1,11845,Programming Tools (NumPy/Pandas)
nIdSwhLzwJKt,12,easy,1,11845,Programming Tools (NumPy/Pandas)
nIdSwhLzwJKt,13,easy,0,17185,Programming Tools (NumPy/Pandas)
nIdSwhLzwJKt,14,medium,1,26019,Data Types
nIdSwhLzwJKt,15,medium,1,26168,Data Types
nIdSwhLzwJKt,16,easy,1,25239,Data Types
nIdSwhLzwJKt,17,easy,1,20922,Data Types
nIdSwhLzwJKt,18,hard,0,20843,Unsupervised Learning
nIdSwhLzwJKt,19,easy,0,15867,Unsupervised Learning
nIdSwhLzwJKt,20,hard,0,21420,Data Types
nIdSwhLzwJKt,21,hard,0,19597,Data Mining Tasks
nIdSwhLzwJKt,22,easy,1,11845,Data Types
nIdSwhLzwJKt,23,hard,0,23431,Unsupervised Learning
nIdSwhLzwJKt,24,hard,0,18124,Data Types
nIdSwhLzwJKt,25,hard,0,25310,Unsupervised Learning
nIdSwhLzwJKt,26,hard,0,26965,Data Types
nIdSwhLzwJKt,27,easy,1,17034,Data Preprocessing
nIdSwhLzwJKt,28,medium,1,22573,Scaling & Normalization
nIdSwhLzwJKt,29,easy,0,13200,Scaling & Normalization
nIdSwhLzwJKt,30,easy,1,10009,Data Preprocessing
QJccKPT4nu7V,1,hard,1,28547,Data Mining Tasks
QJccKPT4nu7V,2,easy,1,10223,Similarity Measures
QJccKPT4nu7V,3,easy,1,16004,Similarity Measures
QJccKPT4nu7V,4,easy,1,14590,Similarity Measures
QJccKPT4nu7V,5,medium,0,30354,Similarity Measures
QJccKPT4nu7V,6,easy,0,23182,Time Series Data
QJccKPT4nu7V,7,easy,1,17137,Data Types
QJccKPT4nu7V,8,easy,1,14590,Data Types
QJccKPT4nu7V,9,easy,1,15303,Similarity Measures
QJccKPT4nu7V,10,easy,1,14590,Programming Tools (NumPy/Pandas)
QJccKPT4nu7V,11,easy,1,14590,Programming Tools (NumPy/Pandas)
QJccKPT4nu7V,12,easy,1,14590,Programming Tools (NumPy/Pandas)
QJccKPT4nu7V,13,easy,0,22063,Programming Tools (NumPy/Pandas)
QJccKPT4nu7V,14,medium,1,27861,Data Types
QJccKPT4nu7V,15,medium,1,28021,Data Types
QJccKPT4nu7V,16,easy,1,26274,Data Types
QJccKPT4nu7V,17,easy,1,21351,Data Types
QJccKPT4nu7V,18,hard,0,27864,Unsupervised Learning
QJccKPT4nu7V,19,easy,1,14837,Unsupervised Learning
QJccKPT4nu7V,20,hard,1,32420,Data Types
QJccKPT4nu7V,21,hard,0,25796,Data Mining Tasks
QJccKPT4nu7V,22,easy,1,14590,Data Types
QJccKPT4nu7V,23,hard,1,30031,Unsupervised Learning
QJccKPT4nu7V,24,hard,0,26414,Data Types
QJccKPT4nu7V,25,hard,1,28453,Unsupervised Learning
QJccKPT4nu7V,26,hard,0,31430,Data Types
QJccKPT4nu7V,27,easy,1,18432,Data Preprocessing
QJccKPT4nu7V,28,medium,1,23645,Scaling & Normalization
QJccKPT4nu7V,29,easy,1,14590,Scaling & Normalization
QJccKPT4nu7V,30,easy,1,12900,Data Preprocessing
xbNryveuRsXc,1,hard,1,29493,Data Mining Tasks
xbNryveuRsXc,2,easy,1,10483,Similarity Measures
xbNryveuRsXc,3,easy,1,16173,Similarity Measures
xbNryveuRsXc,4,easy,1,14796,Similarity Measures
xbNryveuRsXc,5,medium,1,25985,Similarity Measures
xbNryveuRsXc,6,easy,1,19082,Time Series Data
xbNryveuRsXc,7,easy,1,17524,Data Types
xbNryveuRsXc,8,easy,1,14796,Data Types
xbNryveuRsXc,9,easy,1,15531,Similarity Measures
xbNryveuRsXc,10,easy,1,14796,Programming Tools (NumPy/Pandas)
xbNryveuRsXc,11,easy,1,14796,Programming Tools (NumPy/Pandas)
xbNryveuRsXc,12,easy,1,14796,Programming Tools (NumPy/Pandas)
xbNryveuRsXc,13,easy,1,16173,Programming Tools (NumPy/Pandas)
xbNryveuRsXc,14,medium,1,28784,Data Types
xbNryveuRsXc,15,medium,1,28950,Data Types
xbNryveuRsXc,16,easy,1,26941,Data Types
xbNryveuRsXc,17,easy,0,26506,Data Types
xbNryveuRsXc,18,hard,0,24899,Unsupervised Learning
xbNryveuRsXc,19,easy,1,15033,Unsupervised Learning
xbNryveuRsXc,20,hard,0,28757,Data Types
xbNryveuRsXc,21,hard,0,24474,Data Mining Tasks
xbNryveuRsXc,22,easy,1,14796,Data Types
xbNryveuRsXc,23,hard,0,27651,Unsupervised Learning
xbNryveuRsXc,24,hard,0,23877,Data Types
xbNryveuRsXc,25,hard,0,29585,Unsupervised Learning
xbNryveuRsXc,26,hard,0,33260,Data Types
xbNryveuRsXc,27,easy,1,18627,Data Preprocessing
xbNryveuRsXc,28,medium,1,24428,Scaling & Normalization
xbNryveuRsXc,29,easy,1,14796,Scaling & Normalization
xbNryveuRsXc,30,easy,1,13228,Data Preprocessing
w1PmKgj9FomZ,1,hard,1,29493,Data Mining Tasks
w1PmKgj9FomZ,2,easy,1,10483,Similarity Measures
w1PmKgj9FomZ,3,easy,1,16173,Similarity Measures
w1PmKgj9FomZ,4,easy,1,14796,Similarity Measures
w1PmKgj9FomZ,5,medium,1,25985,Similarity Measures
w1PmKgj9FomZ,6,easy,1,19082,Time Series Data
w1PmKgj9FomZ,7,easy,1,17524,Data Types
w1PmKgj9FomZ,8,easy,1,14796,Data Types
w1PmKgj9FomZ,9,easy,1,15531,Similarity Measures
w1PmKgj9FomZ,10,easy,1,14796,Programming Tools (NumPy/Pandas)
w1PmKgj9FomZ,11,easy,1,14796,Programming Tools (NumPy/Pandas)
w1PmKgj9FomZ,12,easy,1,14796,Programming Tools (NumPy/Pandas)
w1PmKgj9FomZ,13,easy,1,16173,Programming Tools (NumPy/Pandas)
w1PmKgj9FomZ,14,medium,0,33552,Data Types
w1PmKgj9FomZ,15,medium,1,28950,Data Types
w1PmKgj9FomZ,16,easy,1,26941,Data Types
w1PmKgj9FomZ,17,easy,0,26506,Data Types
w1PmKgj9FomZ,18,hard,0,24899,Unsupervised Learning
w1PmKgj9FomZ,19,easy,1,15033,Unsupervised Learning
w1PmKgj9FomZ,20,hard,1,33613,Data Types
w1PmKgj9FomZ,21,hard,0,24474,Data Mining Tasks
w1PmKgj9FomZ,22,easy,1,14796,Data Types
w1PmKgj9FomZ,23,hard,0,27651,Unsupervised Learning
w1PmKgj9FomZ,24,hard,0,23877,Data Types
w1PmKgj9FomZ,25,hard,1,29396,Unsupervised Learning
w1PmKgj9FomZ,26,hard,1,33047,Data Types
w1PmKgj9FomZ,27,easy,1,18627,Data Preprocessing
w1PmKgj9FomZ,28,medium,1,24428,Scaling & Normalization
w1PmKgj9FomZ,29,easy,1,14796,Scaling & Normalization
w1PmKgj9FomZ,30,easy,1,13228,Data Preprocessing
KNvidOVZPDzA,1,hard,0,27569,Data Mining Tasks
KNvidOVZPDzA,2,easy,1,8835,Similarity Measures
KNvidOVZPDzA,3,easy,1,14892,Similarity Measures
KNvidOVZPDzA,4,easy,1,12552,Similarity Measures
KNvidOVZPDzA,5,medium,1,24531,Similarity Measures
KNvidOVZPDzA,6,easy,1,18600,Time Series Data
KNvidOVZPDzA,7,easy,1,17122,Data Types
KNvidOVZPDzA,8,easy,1,12552,Data Types
KNvidOVZPDzA,9,easy,1,15021,Similarity Measures
KNvidOVZPDzA,10,easy,1,12552,Programming Tools (NumPy/Pandas)
KNvidOVZPDzA,11,easy,1,12552,Programming Tools (NumPy/Pandas)
KNvidOVZPDzA,12,easy,1,12552,Programming Tools (NumPy/Pandas)
KNvidOVZPDzA,13,easy,0,17986,Programming Tools (NumPy/Pandas)
KNvidOVZPDzA,14,medium,1,27271,Data Types
KNvidOVZPDzA,15,medium,0,28519,Data Types
KNvidOVZPDzA,16,easy,1,25582,Data Types
KNvidOVZPDzA,17,easy,1,21353,Data Types
KNvidOVZPDzA,18,hard,0,27707,Unsupervised Learning
KNvidOVZPDzA,19,easy,1,14200,Unsupervised Learning
KNvidOVZPDzA,20,hard,0,24787,Data Types
KNvidOVZPDzA,21,hard,0,24700,Data Mining Tasks
KNvidOVZPDzA,22,easy,1,12552,Data Types
KNvidOVZPDzA,23,hard,0,26171,Unsupervised Learning
KNvidOVZPDzA,24,hard,0,25168,Data Types
KNvidOVZPDzA,25,hard,0,27758,Unsupervised Learning
KNvidOVZPDzA,26,hard,0,29578,Data Types
KNvidOVZPDzA,27,easy,1,17152,Data Preprocessing
KNvidOVZPDzA,28,medium,0,26537,Scaling & Normalization
KNvidOVZPDzA,29,easy,1,12552,Scaling & Normalization
KNvidOVZPDzA,30,easy,1,11066,Data Preprocessing
7VpB1pGsv71N,1,hard,0,19967,Data Mining Tasks
7VpB1pGsv71N,2,easy,1,7078,Similarity Measures
7VpB1pGsv71N,3,easy,0,15882,Similarity Measures
7VpB1pGsv71N,4,easy,1,9940,Similarity Measures
7VpB1pGsv71N,5,medium,1,21012,Similarity Measures
7VpB1pGsv71N,6,easy,0,16495,Time Series Data
7VpB1pGsv71N,7,easy,1,14108,Data Types
7VpB1pGsv71N,8,easy,1,9940,Data Types
7VpB1pGsv71N,9,easy,1,12648,Similarity Measures
7VpB1pGsv71N,10,easy,1,9940,Programming Tools (NumPy/Pandas)
7VpB1pGsv71N,11,easy,1,9940,Programming Tools (NumPy/Pandas)
7VpB1pGsv71N,12,easy,1,9940,Programming Tools (NumPy/Pandas)
7VpB1pGsv71N,13,easy,1,14048,Programming Tools (NumPy/Pandas)
7VpB1pGsv71N,14,medium,1,22901,Data Types
7VpB1pGsv71N,15,medium,1,23375,Data Types
7VpB1pGsv71N,16,easy,1,20763,Data Types
7VpB1pGsv71N,17,easy,1,18766,Data Types
7VpB1pGsv71N,18,hard,0,15034,Unsupervised Learning
7VpB1pGsv71N,19,easy,1,12403,Unsupervised Learning
7VpB1pGsv71N,20,hard,0,16957,Data Types
7VpB1pGsv71N,21,hard,0,15270,Data Mining Tasks
7VpB1pGsv71N,22,easy,1,9940,Data Types
7VpB1pGsv71N,23,hard,0,17820,Unsupervised Learning
7VpB1pGsv71N,24,hard,0,14088,Data Types
7VpB1pGsv71N,25,hard,1,23501,Unsupervised Learning
7VpB1pGsv71N,26,hard,1,25038,Data Types
7VpB1pGsv71N,27,easy,1,14853,Data Preprocessing
7VpB1pGsv71N,28,medium,0,19674,Scaling & Normalization
7VpB1pGsv71N,29,easy,1,9940,Scaling & Normalization
7VpB1pGsv71N,30,easy,1,8399,Data Preprocessing
R8OVhINU7nka,1,hard,0,29296,Data Mining Tasks
R8OVhINU7nka,2,easy,1,10223,Similarity Measures
R8OVhINU7nka,3,easy,1,16004,Similarity Measures
R8OVhINU7nka,4,easy,1,14590,Similarity Measures
R8OVhINU7nka,5,medium,0,30354,Similarity Measures
R8OVhINU7nka,6,easy,1,18610,Time Series Data
R8OVhINU7nka,7,easy,1,17137,Data Types
R8OVhINU7nka,8,easy,1,14590,Data Types
R8OVhINU7nka,9,easy,1,15303,Similarity Measures
R8OVhINU7nka,10,easy,1,14590,Programming Tools (NumPy/Pandas)
R8OVhINU7nka,11,easy,1,14590,Programming Tools (NumPy/Pandas)
R8OVhINU7nka,12,easy,1,14590,Programming Tools (NumPy/Pandas)
R8OVhINU7nka,13,easy,1,16004,Programming Tools (NumPy/Pandas)
R8OVhINU7nka,14,medium,0,32004,Data Types
R8OVhINU7nka,15,medium,0,31867,Data Types
R8OVhINU7nka,16,easy,1,26274,Data Types
R8OVhINU7nka,17,easy,0,25475,Data Types
R8OVhINU7nka,18,hard,0,27864,Unsupervised Learning
R8OVhINU7nka,19,easy,1,14837,Unsupervised Learning
R8OVhINU7nka,20,hard,0,28860,Data Types
R8OVhINU7nka,21,hard,0,25796,Data Mining Tasks
R8OVhINU7nka,22,easy,1,14590,Data Types
R8OVhINU7nka,23,hard,1,30031,Unsupervised Learning
R8OVhINU7nka,24,hard,1,29673,Data Types
R8OVhINU7nka,25,hard,1,28453,Unsupervised Learning
R8OVhINU7nka,26,hard,0,31430,Data Types
R8OVhINU7nka,27,easy,1,18432,Data Preprocessing
R8OVhINU7nka,28,medium,1,23645,Scaling & Normalization
R8OVhINU7nka,29,easy,1,14590,Scaling & Normalization
R8OVhINU7nka,30,easy,1,12900,Data Preprocessing
Za018kn2raFk,1,hard,1,29324,Data Mining Tasks
Za018kn2raFk,2,easy,1,10295,Similarity Measures
Za018kn2raFk,3,easy,1,15884,Similarity Measures
Za018kn2raFk,4,easy,1,14532,Similarity Measures
Za018kn2raFk,5,medium,0,31250,Similarity Measures
Za018kn2raFk,6,easy,1,18741,Time Series Data
Za018kn2raFk,7,easy,1,17210,Data Types
Za018kn2raFk,8,easy,1,14532,Data Types
Za018kn2raFk,9,easy,1,15417,Similarity Measures
Za018kn2raFk,10,easy,1,14532,Programming Tools (NumPy/Pandas)
Za018kn2raFk,11,easy,1,14532,Programming Tools (NumPy/Pandas)
Za018kn2raFk,12,easy,1,14532,Programming Tools (NumPy/Pandas)
Za018kn2raFk,13,easy,0,22217,Programming Tools (NumPy/Pandas)
Za018kn2raFk,14,medium,0,32949,Data Types
Za018kn2raFk,15,medium,0,32807,Data Types
Za018kn2raFk,16,easy,0,31799,Data Types
Za018kn2raFk,17,easy,0,26030,Data Types
Za018kn2raFk,18,hard,0,24222,Unsupervised Learning
Za018kn2raFk,19,easy,1,14764,Unsupervised Learning
Za018kn2raFk,20,hard,0,27974,Data Types
Za018kn2raFk,21,hard,0,23808,Data Mining Tasks
Za018kn2raFk,22,easy,1,14532,Data Types
Za018kn2raFk,23,hard,1,30958,Unsupervised Learning
Za018kn2raFk,24,hard,0,23227,Data Types
Za018kn2raFk,25,hard,0,29054,Unsupervised Learning
Za018kn2raFk,26,hard,1,32858,Data Types
Za018kn2raFk,27,easy,1,18294,Data Preprocessing
Za018kn2raFk,28,medium,0,30477,Scaling & Normalization
Za018kn2raFk,29,easy,1,14532,Scaling & Normalization
Za018kn2raFk,30,easy,1,12991,Data Preprocessing
IWu147zvpRWb,1,hard,1,27867,Data Mining Tasks
